Restaurant,Latitude,Longitude,Address,Place-ID,URL,ZIP,Avg. exposure,Stars,White,ofWhite,Black,ofBlack,AmericanIndaian,ofAI,Asian,ofAisan,NativeHawiian,ofNativeHawiian,Edu,ofEDU,Unemployment,Wealth,Attraction,Hotspot
Pine & Crane,34.0905285,-118.2771309,"1521 Griffith Park Blvd, Los Angeles, CA 90026, United States",ChIJLcT3DEjHwoARZa_z4-ThJCs,/biz/pine-and-crane-los-angeles-5?osq=Restaurants,90026,0.164795799666667,4.3,26122,39.6,2279,3.5,548,0.8,9800,14.9,163,0.2,9267,56.1,8.1,70436,0,0
Eszett,34.0888984,-118.2769088,"3510 Sunset Blvd, Los Angeles, CA 90026, United States",ChIJ11p1RVrHwoARM9TYxgLAm6E,/biz/eszett-los-angeles?osq=Restaurants,90026,0.0645644016666667,4.2,26122,39.6,2279,3.5,548,0.8,9800,14.9,163,0.2,9267,56.1,8.1,70436,0,0
Langer's Delicatessen,34.0561783,-118.2767993,"704 S Alvarado St, Los Angeles, CA 90057, United States",ChIJP1rAZZ_HwoARAcX96y-BrjY,/biz/langers-delicatessen-los-angeles-2?osq=Restaurants,90057,0.0949771763333333,4.4,13500,28.4,2773,5.8,894,1.9,8813,18.5,149,0.3,3043,30.4,7.4,43796,0,0
Omakase Osen,34.0890572,-118.2763905,"3503 Sunset Blvd, Los Angeles, CA 90026, United States",ChIJ-6ZCUabHwoARdmxxPG65hiI,/biz/omakase-osen-los-angeles-4?osq=Restaurants,90026,0.136622456333333,4.4,26122,39.6,2279,3.5,548,0.8,9800,14.9,163,0.2,9267,56.1,8.1,70436,0,0
Tet-a-Tet,34.0854157,-118.2751086,"3200 Sunset Blvd, Los Angeles, CA 90026, United States",ChIJZ-9jz27HwoARgwup9iMgVfc,/biz/tet-a-tet-los-angeles?osq=Restaurants,90026,0.125526766333333,3.8,26122,39.6,2279,3.5,548,0.8,9800,14.9,163,0.2,9267,56.1,8.1,70436,0,1
Bodega Park,34.0825533,-118.2732563,"2852 Sunset Blvd, Los Angeles, CA 90026, United States",ChIJ7YJ82kfHwoARWYdUz_cxutA,/biz/bodega-park-los-angeles?osq=Restaurants,90026,0.077158198,4.8,26122,39.6,2279,3.5,548,0.8,9800,14.9,163,0.2,9267,56.1,8.1,70436,0,0
Izakaya Osen - Los Angeles,34.083305,-118.2732155,"2903 Sunset Blvd, Los Angeles, CA 90026, United States",ChIJ8y6xrD_HwoARjAEI7-HU2q0,/biz/izakaya-osen-los-angeles-los-angeles?osq=Restaurants,90026,0.155099511333333,4.3,26122,39.6,2279,3.5,548,0.8,9800,14.9,163,0.2,9267,56.1,8.1,70436,0,0
Pijja Palace,34.0811009,-118.2704567,"2711 Sunset Blvd, Los Angeles, CA 90026, United States",ChIJCQV5OobHwoARuaw-9gQsRTw,/biz/pijja-palace-los-angeles?osq=Restaurants,90026,0.0584366816666667,4.2,26122,39.6,2279,3.5,548,0.8,9800,14.9,163,0.2,9267,56.1,8.1,70436,0,0
Morrison Atwater Village,34.1237569,-118.2687304,"3179 Los Feliz Blvd, Los Angeles, CA 90039, United States",ChIJ_5O6wunAwoARfoJOtIM7ci0,/biz/morrison-atwater-village-los-angeles?osq=Restaurants,90039,0.148557164333333,4.6,15257,52.9,403,1.4,741,2.6,5350,18.6,12,0,3204,60.8,6.8,99226,0,0
Sol Agave,34.0449976,-118.2649805,"800 W Olympic Blvd, Los Angeles, CA 90015, United States",ChIJ-7gl0h3HwoARk2xsigncEmA,/biz/sol-agave-los-angeles-9?osq=Restaurants,90015,0.029903128,4.4,8189,33.8,1966,8.1,374,1.5,4614,19,0,0,3772,57.5,6.3,53062,1,0
Fixins Soul Kitchen - Los Angeles,34.0444602,-118.2647277,"800 W Olympic Blvd A150, Los Angeles, CA 90015, United States",ChIJS6AxRJTHwoARwgYhvQLO63g,/biz/fixins-soul-kitchen-los-angeles-los-angeles?osq=Restaurants,90015,0.159518323,4.4,8189,33.8,1966,8.1,374,1.5,4614,19,0,0,3772,57.5,6.3,53062,1,0
Larchmont Bungalow Cafe,34.077022,-118.2640069,"2110 Sunset Blvd suite n, Los Angeles, CA 90026, United States",ChIJvepz4WfHwoARwsG42nA4Ehk,/biz/larchmont-bungalow-cafe-los-angeles?osq=Restaurants,90026,0.101543140666667,4.3,26122,39.6,2279,3.5,548,0.8,9800,14.9,163,0.2,9267,56.1,8.1,70436,0,0
Sparrow,34.0455678,-118.263988,"939 S Figueroa St Suite 200, Los Angeles, CA 90015, United States",ChIJtRNHuw7HwoARhA2ujvI-1gU,/biz/sparrow-los-angeles-2?osq=Restaurants,90015,0.131188587,4,8189,33.8,1966,8.1,374,1.5,4614,19,0,0,3772,57.5,6.3,53062,1,1
Strada Eateria & Bar,34.0465897,-118.26333,"825 James M Wood Blvd #90015, Los Angeles, CA 90015, United States",ChIJNXkfTC3HwoAR92DVIAWvMes,/biz/strada-eateria-and-bar-los-angeles?osq=Restaurants,90015,0.0298403636666667,4.7,8189,33.8,1966,8.1,374,1.5,4614,19,0,0,3772,57.5,6.3,53062,1,0
Pine & Crane DTLA,34.0408659,-118.2622749,"1120 S Grand Ave Suite 101, Los Angeles, CA 90015, United States",ChIJHeUDhMvHwoARiDna7r1DDGQ,/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,90015,0.107456220333333,4.6,8189,33.8,1966,8.1,374,1.5,4614,19,0,0,3772,57.5,6.3,53062,1,0
Marlou DTLA,34.0470551,-118.2608535,"819 Flower St, Los Angeles, CA 90017, United States",ChIJkXtGbC7HwoARayTVUm5YevQ,/biz/marlou-dtla-los-angeles-4?osq=Restaurants,90017,0.150249763333333,4.5,9814,34.5,3221,11.3,81,0.3,4396,15.5,137,0.5,4016,52.4,6,44607,0,0
The Rooftop at The Wayfarer Downtown LA,34.0470575,-118.2605233,"813 Flower St, Los Angeles, CA 90017, United States",ChIJB-QGt4XHwoARLFm11PoAZnw,/biz/the-rooftop-at-the-wayfarer-downtown-la-los-angeles?osq=Restaurants,90017,0.137966485666667,3.6,9814,34.5,3221,11.3,81,0.3,4396,15.5,137,0.5,4016,52.4,6,44607,0,0
Habachihana Grill,34.0406641,-118.259558,"1045 S Hill St, Los Angeles, CA 90015, United States",ChIJYwJ3NSXHwoAR3Dft0zguzcM,/biz/habachihana-grill-los-angeles?osq=Restaurants,90015,0.008623676,5,8189,33.8,1966,8.1,374,1.5,4614,19,0,0,3772,57.5,6.3,53062,1,0
Cara Restaurant,34.039315,-118.258852,"1100 S Broadway PH, Los Angeles, CA 90015, United States",ChIJ4V4DBfXHwoARx3FMc9CBMRg,/biz/cara-restaurant-los-angeles?osq=Restaurants,90027,0.110651307666667,3.9,29049,65,1223,2.7,88,0.2,5515,12.3,54,0.1,7854,70,8,78356,0,0
Cara Cara,34.039315,-118.258852,"1100 S Broadway PH, Los Angeles, CA 90015, United States",ChIJ4V4DBfXHwoARx3FMc9CBMRg,/biz/cara-cara-los-angeles?osq=Restaurants,90015,0.167663260666667,3.9,8189,33.8,1966,8.1,374,1.5,4614,19,0,0,3772,57.5,6.3,53062,1,0
Cabra,34.0397808,-118.2585555,"1060 S Broadway, Los Angeles, CA 90015, United States",ChIJ4X25cGLHwoARQfoGIGJpJ8A,/biz/cabra-los-angeles-3?osq=Restaurants,90015,0.0385143746666667,4.4,8189,33.8,1966,8.1,374,1.5,4614,19,0,0,3772,57.5,6.3,53062,1,0
HATCH,34.048075,-118.2581414,"700 W 7th St Suite G600, Los Angeles, CA 90017, United States",ChIJlw6Cp7bHwoARNs7p_-LeK_4,/biz/hatch-los-angeles-3?osq=Restaurants,90017,0.0824529556666667,4.2,9814,34.5,3221,11.3,81,0.3,4396,15.5,137,0.5,4016,52.4,6,44607,0,0
JOEY DTLA,34.048017,-118.2580506,"700 W 7th St Ste S430, Los Angeles, CA 90017, United States",ChIJ8QbxZYTHwoAR9RMDcjmVra4,/biz/joey-dtla-los-angeles-4?osq=Restaurants,90017,0.142522149,4.2,9814,34.5,3221,11.3,81,0.3,4396,15.5,137,0.5,4016,52.4,6,44607,0,0
Native Son - Los Angeles,34.0443213,-118.2574806,"832 S Olive St, Los Angeles, CA 90014, United States",ChIJaZ8YK0bHwoARjxEAOdqGNbQ,/biz/native-son-los-angeles-los-angeles?osq=Restaurants,90014,0.0173982223333333,4.1,3154,36.9,1762,20.6,20,0.2,1866,21.8,0,0,1474,61.2,9.7,31332,0,0
Pace,34.0561431,-118.2573219,"333 S Beaudry Ave, Los Angeles, CA 90017, United States",ChIJbYvrl8THwoARjB5IB5ft-M0,/biz/pace-los-angeles-3?osq=Restaurants,90046,0.0042157323333333,4.1,35153,72.1,2825,5.8,194,0.4,3224,6.6,46,0.1,9364,69.2,8.2,77162,0,0
Inka Wasi,34.0475959,-118.25682,"605 W 7th St, Los Angeles, CA 90017, United States",ChIJWcumTnrHwoART-UAsXyZhU4,/biz/inka-wasi-los-angeles?osq=Restaurants,90017,0.0042801426666666,4.7,9814,34.5,3221,11.3,81,0.3,4396,15.5,137,0.5,4016,52.4,6,44607,0,0
Bottega Louie,34.0470524,-118.2565439,"700 S Grand Ave, Los Angeles, CA 90017, United States",ChIJ_yXhTrTHwoARU36hVDFInhg,/biz/bottega-louie-los-angeles?osq=Restaurants,90017,0.182400251666667,4.1,9814,34.5,3221,11.3,81,0.3,4396,15.5,137,0.5,4016,52.4,6,44607,0,0
Encanto,34.0129057,-118.256294,"3330 S Central Ave, Los Angeles, CA 90011, United States",ChIJmVKBA8HJwoAR9Zmu39S2A44,/biz/encanto-los-angeles?osq=Restaurants,90027,0.119731478333333,3.8,29049,65,1223,2.7,88,0.2,5515,12.3,54,0.1,7854,70,8,78356,0,0
H&H Brazilian Steakhouse Downtown LA,34.0468527,-118.2561714,"518 W 7th St, Los Angeles, CA 90014, United States",ChIJuVics2PHwoARSE9ZPDcP3eI,/biz/h-and-h-brazilian-steakhouse-downtown-la-los-angeles?osq=Restaurants,90014,0.130910309,4.4,3154,36.9,1762,20.6,20,0.2,1866,21.8,0,0,1474,61.2,9.7,31332,0,0
Little Sister,34.0472293,-118.2560754,"523 W 7th St, Los Angeles, CA 90017, United States",ChIJew_FU7THwoARrREc6xoKhvY,/biz/little-sister-los-angeles-3?osq=Restaurants,90017,0.121280084333333,3.9,9814,34.5,3221,11.3,81,0.3,4396,15.5,137,0.5,4016,52.4,6,44607,0,0
Monty's Good Burger,34.0763649,-118.2560048,"1533 Sunset Blvd, Los Angeles, CA 90026, United States",ChIJLY6ZvLrHwoARfX1s3w6SRQg,/biz/montys-good-burger-los-angeles?osq=Restaurants,90020,0.017073398,4.5,7633,20,2624,6.9,496,1.3,16918,44.4,73,0.2,4695,56.2,7.5,51013,0,0
Per L'Ora,34.0469978,-118.2553544,"649 S Olive St, Los Angeles, CA 90014, United States",ChIJ_9iOzPnHwoAR33FyvlykS1o,/biz/per-l-ora-los-angeles?osq=Restaurants,90017,0.137079838,4.6,9814,34.5,3221,11.3,81,0.3,4396,15.5,137,0.5,4016,52.4,6,44607,0,0
Lala's Argentine Grill,34.0418713,-118.255055,"105 W 9th St, Los Angeles, CA 90015, United States",ChIJq3j4WYLHwoARV7LbuJTus58,/biz/lalas-argentine-grill-los-angeles-3?osq=Restaurants,90046,0.0947059473333333,3.9,35153,72.1,2825,5.8,194,0.4,3224,6.6,46,0.1,9364,69.2,8.2,77162,0,0
Chain,34.0472025,-118.2535303,"607 S Hill St, Los Angeles, CA 90014, United States",ChIJ48WMJrXHwoARH2Jy6heRipw,/biz/chain-los-angeles?osq=Restaurants,90048,0.004265967,5,16274,79.4,781,3.8,14,0.1,1465,7.1,0,0,4310,84.1,6.3,102567,0,0
DAMA,34.0352687,-118.2531717,"612 E 11th St, Los Angeles, CA 90015, United States",ChIJP0XXzpnHwoAR3rxS5t6diqY,/biz/dama-los-angeles-6?osq=Restaurants,90015,0.133913535,4.5,8189,33.8,1966,8.1,374,1.5,4614,19,0,0,3772,57.5,6.3,53062,1,0
Sonoratown 2,34.0416112,-118.2521847,"208 E 8th St, Los Angeles, CA 90014, United States",ChIJ45QjyjTGwoARVNFElqulM0U,/biz/sonoratown-2-los-angeles?osq=Restaurants,90019,0.0126666676666667,4.6,19471,31.9,10822,17.7,390,0.6,10762,17.6,216,0.4,4304,40.3,8.2,61616,0,0
OTOTO,34.0728424,-118.2515592,"1360 Allison Ave, Los Angeles, CA 90026, United States",ChIJB5MRik3HwoARFvZmDC7gi2I,/biz/ototo-los-angeles-2?osq=Restaurants,90026,0.135623386666667,4.1,26122,39.6,2279,3.5,548,0.8,9800,14.9,163,0.2,9267,56.1,8.1,70436,0,0
Perch,34.0489961,-118.2514107,"448 S Hill St, Los Angeles, CA 90013, United States",ChIJqbKnF0vGwoARREUrVhYGqTU,/biz/perch-los-angeles?osq=Restaurants,90013,0.157902628333333,4.1,4641,34.6,3799,28.3,210,1.6,1923,14.3,135,1,1968,51.8,13,22291,0,0
Otium,34.0544512,-118.2512579,"222 S Hope St, Los Angeles, CA 90012, United States",ChIJ_RTRaE3GwoARPBWnFhO44DQ,/biz/otium-los-angeles?osq=Restaurants,90012,0.128129732666667,3.9,10063,25.3,5465,13.8,444,1.1,13596,34.2,61,0.2,5823,47,9.2,53278,1,0
BROKEN MOUTH %7C Lee's Homestyle,34.0427698,-118.2508429,"718 S Los Angeles St, Los Angeles, CA 90014, United States",ChIJJ97LUMvHwoAR7DEavoRbe2U,/biz/broken-mouth-lees-homestyle-los-angeles-5?osq=Restaurants,90014,0.176276057,4.8,3154,36.9,1762,20.6,20,0.2,1866,21.8,0,0,1474,61.2,9.7,31332,0,1
Poppy + Rose,34.0406805,-118.2500797,"765 Wall St, Los Angeles, CA 90014, United States",ChIJkzEreTPGwoARZNbfgT-c4Sw,/biz/poppy-rose-los-angeles?osq=Restaurants,90014,0.0702542773333333,4,3154,36.9,1762,20.6,20,0.2,1866,21.8,0,0,1474,61.2,9.7,31332,0,0
Wake & Late,34.045184,-118.2495433,"105 E 6th St, Los Angeles, CA 90014, United States",ChIJX8tVnDXGwoAR3voJztRnOPQ,/biz/wake-and-late-los-angeles-3?osq=Restaurants,90014,0.0615841306666667,4.4,3154,36.9,1762,20.6,20,0.2,1866,21.8,0,0,1474,61.2,9.7,31332,0,0
Maccheroni Republic,34.0500896,-118.2486432,"332 S Broadway, Los Angeles, CA 90013, United States",ChIJvVvovUvGwoARYrOMSp23rpQ,/biz/maccheroni-republic-los-angeles?osq=Restaurants,90013,0.144001189333333,4.3,4641,34.6,3799,28.3,210,1.6,1923,14.3,135,1,1968,51.8,13,22291,0,0
Yuko Kitchen,34.0469661,-118.2485418,"101 W 5th St, Los Angeles, CA 90013, United States",ChIJN9e_bUrGwoARsLchBYfOfIU,/biz/yuko-kitchen-los-angeles?osq=Restaurants,90036,0.210771967,4.3,23600,62.8,1934,5.1,75,0.2,7529,20,5,0,7655,78.4,8.6,87868,1,0
Mercado,34.0520016,-118.2445562,"100 W 1st St, Los Angeles, CA 90012, United States",ChIJJXdwf4zHwoARTD1Ol7q5ONM,/biz/mercado-los-angeles-4?osq=Restaurants,90048,0.0468064486666667,4.2,16274,79.4,781,3.8,14,0.1,1465,7.1,0,0,4310,84.1,6.3,102567,0,0
Thai Street Food Market,34.0522051,-118.2437121,"Los Angeles, CA 90012, United States",ChIJLRQ9vDPHwoARGCyb14yu4Cg,/biz/thai-street-food-market-los-angeles?osq=Restaurants,90027,0.128397169,4.3,29049,65,1223,2.7,88,0.2,5515,12.3,54,0.1,7854,70,8,78356,0,1
LOVE,34.0522051,-118.2437121,"Los Angeles, CA 90012, United States",ChIJ0ep34yrHwoARHIKR3iWCbGo,/biz/love-west-hollywood?osq=Restaurants,90046,0.0042125363333333,4.8,35153,72.1,2825,5.8,194,0.4,3224,6.6,46,0.1,9364,69.2,8.2,77162,0,0
Go Get Em Tiger,34.0352178,-118.2406089,"767 S Alameda St Suite 184, Los Angeles, CA 90021, United States",ChIJMZ185bLHwoARGDBCkY1tZAM,/biz/go-get-em-tiger-los-angeles?osq=Restaurants,90004,0.052551373,3.9,17681,29.7,2448,4.1,446,0.7,15224,25.5,104,0.2,5708,46.1,7.4,54947,0,0
Daikokuya Little Tokyo,34.0499759,-118.2400949,"327 1st St, Los Angeles, CA 90012, United States",ChIJZ_1uw0fGwoARfKCD7TFSP8U,/biz/daikokuya-little-tokyo-los-angeles?osq=Restaurants,90012,0.0424994243333333,4.1,10063,25.3,5465,13.8,444,1.1,13596,34.2,61,0.2,5823,47,9.2,53278,1,0
Marugame Monzo,34.0499431,-118.2400475,"329 1st St, Los Angeles, CA 90012, United States",ChIJfYSGw0fGwoARyMqh31EfoXg,/biz/marugame-monzo-los-angeles-5?osq=Restaurants,90012,0.156248671666667,4.3,10063,25.3,5465,13.8,444,1.1,13596,34.2,61,0.2,5823,47,9.2,53278,1,0
Howlin' Ray's,34.0615425,-118.2397141,"727 N Broadway #128, Los Angeles, CA 90012, United States",ChIJsTjh9VrGwoAR0AENjgs5swY,/biz/howlin-rays-los-angeles-3?osq=Restaurants,90012,0.109843988666667,4.7,10063,25.3,5465,13.8,444,1.1,13596,34.2,61,0.2,5823,47,9.2,53278,1,1
Dave's Hot Chicken,34.048289,-118.2395445,"131 S Central Ave, Los Angeles, CA 90012, United States",ChIJV5cJibTHwoARi1grg7YKmzs,/biz/daves-hot-chicken-los-angeles?osq=Restaurants,90029,0.147785415,4.3,11945,34.1,1372,3.9,285,0.8,5524,15.8,40,0.1,3786,43.6,10.1,50822,0,0
SHIN,34.0482761,-118.2390932,"132 S Central Ave, Los Angeles, CA 90012, United States",ChIJQx1McTjGwoARsBTeB62C1uQ,/biz/shin-los-angeles-5?osq=Restaurants,90028,0.143887606,4.1,15755,52.7,2733,9.1,341,1.1,3482,11.7,0,0,5644,63,10.5,52814,1,1
PASTA e PASTA by Allegro,34.0465641,-118.2384367,"432 E 2nd St, Los Angeles, CA 90012, United States",ChIJB88rWzjGwoARFEnGRpfiy9I,/biz/pasta-e-pasta-by-allegro-los-angeles-2?osq=Restaurants,90012,0.0776640486666667,4.4,10063,25.3,5465,13.8,444,1.1,13596,34.2,61,0.2,5823,47,9.2,53278,1,0
Little Jewel of New Orleans,34.0600891,-118.2382038,"207 Ord St, Los Angeles, CA 90012, United States",ChIJB7BW31rGwoAR-KjRhnUJKTA,/biz/little-jewel-of-new-orleans-los-angeles-2?osq=Restaurants,90012,0.132313546333333,4.1,10063,25.3,5465,13.8,444,1.1,13596,34.2,61,0.2,5823,47,9.2,53278,1,0
Full Moon House,34.0660293,-118.2376414,"960 N Hill St, Los Angeles, CA 90012, United States",ChIJedrIDlnGwoARqk3KNmDXLpE,/biz/full-moon-house-los-angeles-6?osq=Restaurants,90012,0.0086898013333333,4,10063,25.3,5465,13.8,444,1.1,13596,34.2,61,0.2,5823,47,9.2,53278,1,0
Hearts & Flame,34.0464267,-118.2353209,"225 S Garey St, Los Angeles, CA 90012, United States",ChIJYWTjEB3HwoAR5aSI0seLAGM,/biz/hearts-and-flame-los-angeles?osq=Restaurants,90012,0.049302743,4.9,10063,25.3,5465,13.8,444,1.1,13596,34.2,61,0.2,5823,47,9.2,53278,1,1
Girl & The Goat,34.0402258,-118.2331693,"555-3 Mateo St, Los Angeles, CA 90013, United States",ChIJXVodUFfHwoARe63Z7LSuUnY,/biz/girl-and-the-goat-los-angeles?osq=Restaurants,90013,0.187638214,4.4,4641,34.6,3799,28.3,210,1.6,1923,14.3,135,1,1968,51.8,13,22291,0,1
Bavel,34.0414747,-118.2330002,"500 Mateo St #102, Los Angeles, CA 90013, United States",ChIJAQDw5jzGwoARJ0ddsqWyCAQ,/biz/bavel-los-angeles-3?osq=Restaurants,90013,0.127620689,4.4,4641,34.6,3799,28.3,210,1.6,1923,14.3,135,1,1968,51.8,13,22291,0,1
Cafe Gratitude,34.045779,-118.232518,"300 S Santa Fe Ave, Los Angeles, CA 90012, United States",ChIJ3zvbjj7GwoARFLbNCYo0spY,/biz/cafe-gratitude-los-angeles-14?osq=Restaurants,90004,0.0969201533333333,3.9,17681,29.7,2448,4.1,446,0.7,15224,25.5,104,0.2,5708,46.1,7.4,54947,0,0
Bestia,34.0336488,-118.2292434,"2121 E 7th Pl, Los Angeles, CA 90021, United States",ChIJSRvZ1yHGwoARcLrfvc-APl4,/biz/bestia-los-angeles?osq=Restaurants,90021,0.134235251333333,4.3,814,29.9,481,17.7,76,2.8,173,6.4,0,0,119,22.7,11,25364,0,0
Bolt,34.0674452,-118.2278509,"Historic Cultural, 1600 Naud St, Los Angeles, CA 90012, United States",ChIJaXXZ5pPHwoARyQdnVMwxHDw,/biz/bolt-los-angeles-2?osq=Restaurants,90028,0.0892369386666667,4.3,15755,52.7,2733,9.1,341,1.1,3482,11.7,0,0,5644,63,10.5,52814,1,0
Wood,34.0453179,-118.2271838,"251 S Anderson St, Los Angeles, CA 90033, United States",ChIJRT75ZxbGwoARqyJyZ2NfiCQ,/biz/wood-los-angeles-8?osq=Restaurants,90026,0.159175124666667,4,26122,39.6,2279,3.5,548,0.8,9800,14.9,163,0.2,9267,56.1,8.1,70436,0,0
Majordomo,34.0690046,-118.2261067,"1725 Naud St, Los Angeles, CA 90012, United States",ChIJJxloG2HGwoARrnxMRe2L_ik,/biz/majordomo-los-angeles-2?osq=Restaurants,90012,0.135620995666667,4.2,10063,25.3,5465,13.8,444,1.1,13596,34.2,61,0.2,5823,47,9.2,53278,1,0
Carnes Asadas Pancho Lopez,34.0837963,-118.2134307,"3326 Pasadena Ave, Los Angeles, CA 90031, United States",ChIJU5QfL6LHwoARElU2Bdi-hLY,/biz/carnes-asadas-pancho-lopez-los-angeles-2?osq=Restaurants,90031,0.00422543,4.8,8877,23,743,1.9,559,1.5,10885,28.2,53,0.1,2910,41,8.6,53319,0,0
Vicky's,34.0440308,-118.2108071,"2308 1st St, Los Angeles, CA 90033, United States",ChIJgc4gbQbGwoARhGqsTNi9n5U,/biz/vickys-los-angeles?osq=Restaurants,90016,0.022930929,5,16100,35.1,12997,28.3,82,0.2,2070,4.5,34,0.1,3252,35.7,6.5,53659,0,0
The Bun Shop,34.1395747,-118.2084532,"1871 Colorado Blvd, Los Angeles, CA 90041, United States",ChIJ4bKw8UXBwoARRbplHTm-5TQ,/biz/the-bun-shop-los-angeles?osq=Restaurants,90004,0.068283493,4.1,17681,29.7,2448,4.1,446,0.7,15224,25.5,104,0.2,5708,46.1,7.4,54947,0,0
